,PLAYER_ID,PLAYER_NAME,PP36,PP36_STD,PP36_STD / MEAN,PP36_VAR,TS,TS_STD,TS_VAR
0,203078.0,Bradley Beal,23.871923936652145,6.640489890846192,0.27817154195312294,44.09610599043047,61.00247695526609,14.090208122682535,198.53396494050887
1,203952.0,Andrew Wiggins,22.122935206132006,7.343220623315468,0.3319279541749091,53.92288912268562,52.53535423902626,12.199541960016798,148.8288240342105
2,203507.0,Giannis Antetokounmpo,23.41232462025368,6.832221220766304,0.2918215654184054,46.6792468094894,60.22702801794862,12.260389744103446,150.31715667731694
3,202322.0,John Wall,22.550826834511373,6.795062523945644,0.3013221011278666,46.17287470433054,53.418585009480815,10.422643166294861,108.63149057191298
4,2546.0,Carmelo Anthony,23.63426508748795,6.370687311717108,0.2695530107720493,40.58565682367336,54.02821188833245,11.552087434263255,133.45072408886298
5,200768.0,Kyle Lowry,21.75565905700964,6.621647592604579,0.30436437596548443,43.846216840646015,63.10231366394343,15.69832125237407,246.4372901427394
6,202689.0,Kemba Walker,23.75775375123689,6.973401208245574,0.2935210660596446,48.628324411160825,57.434822092080715,14.275304260482061,203.78431172933728
7,202331.0,Paul George,22.844728971700142,7.15828513248057,0.31334515464587887,51.24104603789237,57.17699714833444,12.759922302053074,162.8156171544314
8,202691.0,Klay Thompson,23.930911000457098,9.644174709660971,0.4030007344675161,93.01010583046427,58.97759165782973,14.18985144313448,201.3518839782257
9,202330.0,Gordon Hayward,22.879517709594918,7.180872280059197,0.3138559287483484,51.56492670252258,58.646228268339826,14.029376555513174,196.8234065363827
10,201933.0,Blake Griffin,22.880408557480955,6.757665833331202,0.29534725380249915,45.666047514971886,55.82666773249248,11.490235328843404,132.0255079122011
11,202339.0,Eric Bledsoe,22.86110381964417,7.375739567204395,0.32263269636466735,54.40153416322447,56.727518577397035,13.247725020849025,175.5022182280293
12,1626164.0,Devin Booker,21.608995996553016,6.995142796018233,0.3237143825254108,48.93202273668578,52.54797691733599,12.06113022579702,145.4708623236345
13,201572.0,Brook Lopez,24.92814031504894,7.219467053195148,0.2896111367295541,52.12070453217023,57.712598783139086,11.679952871007611,136.42129906895894
14,201609.0,Goran Dragic,21.726369135533748,6.664233661263113,0.30673480781304024,44.41201029191235,57.62163807504191,14.303856556244677,204.60031238162384
